YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,flight_arrive_delayed
2015,10,3,6,MQ,3257,N689MQ,15370,13930,1224,1215.0,-9.0,17.0,1232.0,112.0,123.0,96.0,585,1408.0,10.0,1416,1418.0,2.0,0,0,,,,,,,2015-10-03,0,0
2015,9,14,1,DL,1285,N936DN,ATL,PBI,1915,1915.0,0.0,15.0,1930.0,106.0,94.0,74.0,545,2044.0,5.0,2101,2049.0,-12.0,0,0,,,,,,,2015-09-14,0,0
2015,10,2,5,NK,371,N529NK,11697,10732,1203,1201.0,-2.0,12.0,1213.0,146.0,198.0,181.0,982,1514.0,5.0,1429,1519.0,50.0,0,0,,50.0,0.0,0.0,0.0,0.0,2015-10-02,0,1
2015,9,20,7,DL,2207,N303DQ,ATL,CHS,2305,2305.0,0.0,22.0,2327.0,68.0,67.0,42.0,259,9.0,3.0,13,12.0,-1.0,0,0,,,,,,,2015-09-20,0,0
2015,9,1,2,WN,497,N467WN,PHX,SAT,1840,1835.0,-5.0,12.0,1847.0,125.0,121.0,105.0,843,2232.0,4.0,2245,2236.0,-9.0,0,0,,,,,,,2015-09-01,0,0
2015,8,31,1,OO,2991,N889AS,PHX,GJT,1848,1834.0,-14.0,16.0,1850.0,91.0,83.0,64.0,438,2054.0,3.0,2119,2057.0,-22.0,0,0,,,,,,,2015-08-31,0,0
2015,9,27,7,UA,1627,N66828,IAH,SFO,913,925.0,12.0,21.0,946.0,264.0,237.0,210.0,1635,1116.0,6.0,1137,1122.0,-15.0,0,0,,,,,,,2015-09-27,0,0
2015,9,29,2,UA,1737,N73276,IAH,SJC,1742,1754.0,12.0,12.0,1806.0,251.0,235.0,217.0,1608,1943.0,6.0,1953,1949.0,-4.0,0,0,,,,,,,2015-09-29,0,0
2015,10,6,2,B6,928,N570JB,13204,11618,1340,1332.0,-8.0,19.0,1351.0,159.0,152.0,126.0,937,1557.0,7.0,1619,1604.0,-15.0,0,0,,,,,,,2015-10-06,0,0
2015,9,1,2,AA,80,N4XYAA,TUS,DFW,1451,1441.0,-10.0,14.0,1455.0,139.0,148.0,115.0,813,1850.0,19.0,1910,1909.0,-1.0,0,0,,,,,,,2015-09-01,0,0
2015,10,9,5,UA,2036,N404UA,13930,10721,1930,1959.0,29.0,20.0,2019.0,137.0,139.0,107.0,867,2306.0,12.0,2247,2318.0,31.0,0,0,,31.0,0.0,0.0,0.0,0.0,2015-10-09,1,1
2015,9,27,7,DL,2407,N979DL,JFK,MCO,1605,1605.0,0.0,62.0,1707.0,188.0,200.0,131.0,944,1918.0,7.0,1913,1925.0,12.0,0,0,,,,,,,2015-09-27,0,0
2015,9,19,6,WN,2115,N499WN,LAS,RNO,1840,1840.0,0.0,9.0,1849.0,80.0,65.0,54.0,345,1943.0,2.0,2000,1945.0,-15.0,0,0,,,,,,,2015-09-19,0,0
2015,9,3,4,WN,2786,N726SW,SMF,PDX,955,1000.0,5.0,7.0,1007.0,85.0,77.0,67.0,479,1114.0,3.0,1120,1117.0,-3.0,0,0,,,,,,,2015-09-03,0,0
2015,9,28,1,OO,6355,N740SK,DEN,FSD,2204,2157.0,-7.0,20.0,2217.0,92.0,96.0,68.0,483,25.0,8.0,36,33.0,-3.0,0,0,,,,,,,2015-09-28,0,0
2015,9,13,7,EV,4085,N17196,PWM,EWR,1825,1816.0,-9.0,14.0,1830.0,85.0,91.0,65.0,284,1935.0,12.0,1950,1947.0,-3.0,0,0,,,,,,,2015-09-13,0,0
2015,10,6,2,WN,2808,N435WN,13204,10397,840,837.0,-3.0,11.0,848.0,95.0,84.0,64.0,404,952.0,9.0,1015,1001.0,-14.0,0,0,,,,,,,2015-10-06,0,0
2015,9,9,3,EV,5162,N927EV,FAY,ATL,1003,958.0,-5.0,9.0,1007.0,86.0,81.0,62.0,331,1109.0,10.0,1129,1119.0,-10.0,0,0,,,,,,,2015-09-09,0,0
2015,10,8,4,WN,528,N965WN,15016,13871,2135,2133.0,-2.0,7.0,2140.0,70.0,63.0,53.0,342,2233.0,3.0,2245,2236.0,-9.0,0,0,,,,,,,2015-10-08,0,0
2015,9,3,4,UA,948,N550UA,SFO,DEN,825,821.0,-4.0,20.0,841.0,154.0,146.0,120.0,967,1141.0,6.0,1159,1147.0,-12.0,0,0,,,,,,,2015-09-03,0,0
2015,10,10,6,EV,3941,N12900,12884,13930,602,559.0,-3.0,13.0,612.0,60.0,55.0,37.0,179,549.0,5.0,602,554.0,-8.0,0,0,,,,,,,2015-10-10,0,0
2015,9,13,7,WN,2119,N731SA,BNA,BWI,1655,1659.0,4.0,8.0,1707.0,105.0,90.0,77.0,587,1924.0,5.0,1940,1929.0,-11.0,0,0,,,,,,,2015-09-13,0,0
2015,10,8,4,DL,1444,N927AT,10397,11618,1122,1121.0,-1.0,12.0,1133.0,136.0,114.0,99.0,746,1312.0,3.0,1338,1315.0,-23.0,0,0,,,,,,,2015-10-08,0,0
2015,9,12,6,OO,4832,N689CA,LAX,OAK,1520,1516.0,-4.0,20.0,1536.0,82.0,81.0,56.0,337,1632.0,5.0,1642,1637.0,-5.0,0,0,,,,,,,2015-09-12,0,0
2015,9,30,3,DL,1216,N927DN,ATL,DEN,1247,1313.0,26.0,9.0,1322.0,194.0,168.0,153.0,1199,1355.0,6.0,1401,1401.0,0.0,0,0,,,,,,,2015-09-30,1,0
2015,9,21,1,EV,4606,N28529,IAH,AEX,1537,1527.0,-10.0,8.0,1535.0,59.0,49.0,35.0,190,1610.0,6.0,1636,1616.0,-20.0,0,0,,,,,,,2015-09-21,0,0
2015,9,7,1,WN,2962,N450WN,LGA,ATL,1330,1330.0,0.0,16.0,1346.0,165.0,137.0,110.0,762,1536.0,11.0,1615,1547.0,-28.0,0,0,,,,,,,2015-09-07,0,0
2015,9,1,2,OO,2923,N930EV,ORD,MKE,1422,1418.0,-4.0,13.0,1431.0,51.0,40.0,20.0,67,1451.0,7.0,1513,1458.0,-15.0,0,0,,,,,,,2015-09-01,0,0
2015,10,3,6,EV,2684,N903EV,11778,11298,1821,1804.0,-17.0,10.0,1814.0,74.0,60.0,43.0,227,1857.0,7.0,1935,1904.0,-31.0,0,0,,,,,,,2015-10-03,0,0
2015,9,17,4,OO,2932,N435SW,ORD,ICT,2030,2037.0,7.0,32.0,2109.0,122.0,134.0,90.0,588,2239.0,12.0,2232,2251.0,19.0,0,0,,12.0,0.0,0.0,7.0,0.0,2015-09-17,0,1
2015,10,7,3,DL,2131,N910DL,12953,11433,1850,1844.0,-6.0,44.0,1928.0,132.0,139.0,87.0,502,2055.0,8.0,2102,2103.0,1.0,0,0,,,,,,,2015-10-07,0,0
2015,9,24,4,WN,2065,N355SW,OAK,AUS,1110,1118.0,8.0,9.0,1127.0,205.0,192.0,180.0,1497,1627.0,3.0,1635,1630.0,-5.0,0,0,,,,,,,2015-09-24,0,0
2015,9,29,2,WN,3001,N247WN,ATL,DEN,1505,1521.0,16.0,14.0,1535.0,205.0,189.0,167.0,1199,1622.0,8.0,1630,1630.0,0.0,0,0,,,,,,,2015-09-29,1,0
2015,9,10,4,AA,2423,N3EPAA,DFW,MSP,1200,1223.0,23.0,18.0,1241.0,146.0,153.0,126.0,852,1447.0,9.0,1426,1456.0,30.0,0,0,,7.0,0.0,20.0,3.0,0.0,2015-09-10,1,1
2015,9,20,7,EV,2690,N902EV,DFW,FSM,2150,2158.0,8.0,15.0,2213.0,63.0,59.0,40.0,227,2253.0,4.0,2253,2257.0,4.0,0,0,,,,,,,2015-09-20,0,0
2015,9,15,2,HA,7,N375HA,LAS,HNL,900,857.0,-3.0,12.0,909.0,370.0,361.0,341.0,2762,1150.0,8.0,1210,1158.0,-12.0,0,0,,,,,,,2015-09-15,0,0
2015,9,15,2,EV,5188,N146PQ,BOS,RDU,1700,1655.0,-5.0,28.0,1723.0,129.0,121.0,89.0,612,1852.0,4.0,1909,1856.0,-13.0,0,0,,,,,,,2015-09-15,0,0
2015,9,28,1,DL,697,N3758Y,LAS,MSP,1800,1802.0,2.0,13.0,1815.0,179.0,168.0,151.0,1299,2246.0,4.0,2259,2250.0,-9.0,0,0,,,,,,,2015-09-28,0,0
2015,9,24,4,WN,923,N611SW,ORF,BWI,1140,1139.0,-1.0,13.0,1152.0,60.0,50.0,32.0,159,1224.0,5.0,1240,1229.0,-11.0,0,0,,,,,,,2015-09-24,0,0
2015,9,4,5,AA,1307,N3MEAA,LAX,ORD,1315,1311.0,-4.0,17.0,1328.0,260.0,235.0,205.0,1744,1853.0,13.0,1935,1906.0,-29.0,0,0,,,,,,,2015-09-04,0,0
2015,10,8,4,EV,5804,N17146,11977,13930,1041,1038.0,-3.0,11.0,1049.0,59.0,60.0,37.0,173,1126.0,12.0,1140,1138.0,-2.0,0,0,,,,,,,2015-10-08,0,0
2015,10,7,3,OO,4762,N8965E,14262,14869,615,608.0,-7.0,22.0,630.0,105.0,126.0,97.0,541,907.0,7.0,900,914.0,14.0,0,0,,,,,,,2015-10-07,0,0
2015,10,4,7,OO,4518,N816SK,11423,14869,1741,1744.0,3.0,14.0,1758.0,164.0,162.0,143.0,955,1921.0,5.0,1925,1926.0,1.0,0,0,,,,,,,2015-10-04,0,0
2015,10,1,4,EV,4369,N15527,12266,11049,1748,1743.0,-5.0,25.0,1808.0,48.0,49.0,17.0,74,1825.0,7.0,1836,1832.0,-4.0,0,0,,,,,,,2015-10-01,0,0
2015,10,1,4,OO,5603,N144SY,14771,12889,1421,1507.0,46.0,49.0,1556.0,99.0,125.0,69.0,414,1705.0,7.0,1600,1712.0,72.0,0,0,,26.0,0.0,4.0,42.0,0.0,2015-10-01,1,1
2015,9,30,3,VX,795,N521VA,LAX,SEA,1430,1441.0,11.0,7.0,1448.0,145.0,135.0,120.0,954,1648.0,8.0,1655,1656.0,1.0,0,0,,,,,,,2015-09-30,0,0
2015,9,4,5,WN,1898,N665WN,OKC,LAS,530,528.0,-2.0,11.0,539.0,160.0,149.0,134.0,986,553.0,4.0,610,557.0,-13.0,0,0,,,,,,,2015-09-04,0,0
2015,8,30,7,DL,2846,N693DL,SMF,ATL,2326,136.0,130.0,19.0,155.0,263.0,268.0,243.0,2092,858.0,6.0,649,904.0,135.0,0,0,,5.0,0.0,130.0,0.0,0.0,2015-08-30,1,1
2015,9,4,5,DL,2827,N928AT,ATL,MOB,2308,2303.0,-5.0,17.0,2320.0,71.0,68.0,45.0,302,2305.0,6.0,2319,2311.0,-8.0,0,0,,,,,,,2015-09-04,0,0
2015,9,24,4,WN,2103,N481WN,SFO,SNA,1230,1227.0,-3.0,10.0,1237.0,85.0,80.0,66.0,372,1343.0,4.0,1355,1347.0,-8.0,0,0,,,,,,,2015-09-24,0,0
2015,9,21,1,UA,1584,N69833,IAD,DEN,1655,1700.0,5.0,13.0,1713.0,227.0,213.0,193.0,1452,1826.0,7.0,1842,1833.0,-9.0,0,0,,,,,,,2015-09-21,0,0
2015,9,13,7,UA,1779,N12238,SAN,IAH,1529,1538.0,9.0,25.0,1603.0,185.0,190.0,159.0,1303,2042.0,6.0,2034,2048.0,14.0,0,0,,,,,,,2015-09-13,0,0
2015,9,8,2,NK,736,N621NK,LAX,ORD,1755,1749.0,-6.0,18.0,1807.0,243.0,237.0,199.0,1744,2326.0,20.0,2358,2346.0,-12.0,0,0,,,,,,,2015-09-08,0,0
2015,10,2,5,EV,4462,N12564,11618,10792,2159,2327.0,88.0,10.0,2337.0,79.0,75.0,49.0,282,26.0,16.0,2318,42.0,84.0,0,0,,0.0,0.0,0.0,84.0,0.0,2015-10-02,1,1
2015,9,28,1,DL,1850,N828DN,AUS,ATL,600,600.0,0.0,17.0,617.0,134.0,138.0,116.0,813,913.0,5.0,914,918.0,4.0,0,0,,,,,,,2015-09-28,0,0
2015,9,17,4,OO,6241,N789SK,OKC,SFO,715,714.0,-1.0,17.0,731.0,216.0,221.0,199.0,1384,850.0,5.0,851,855.0,4.0,0,0,,,,,,,2015-09-17,0,0
2015,10,3,6,EV,4174,N14158,11278,11618,1110,1106.0,-4.0,23.0,1129.0,73.0,77.0,43.0,199,1212.0,11.0,1223,1223.0,0.0,0,0,,,,,,,2015-10-03,0,0
2015,9,8,2,WN,338,N772SW,ATL,LAX,1530,1530.0,0.0,21.0,1551.0,290.0,302.0,269.0,1947,1720.0,12.0,1720,1732.0,12.0,0,0,,,,,,,2015-09-08,0,0
2015,9,27,7,MQ,3414,N928MQ,ORD,ROC,1155,1154.0,-1.0,14.0,1208.0,108.0,94.0,74.0,528,1422.0,6.0,1443,1428.0,-15.0,0,0,,,,,,,2015-09-27,0,0
2015,9,11,5,UA,515,N481UA,ORD,SMF,1950,1949.0,-1.0,26.0,2015.0,262.0,257.0,226.0,1781,2201.0,5.0,2212,2206.0,-6.0,0,0,,,,,,,2015-09-11,0,0
2015,9,30,3,AA,1523,N3DGAA,DFW,FLL,1025,1024.0,-1.0,22.0,1046.0,169.0,170.0,141.0,1119,1407.0,7.0,1414,1414.0,0.0,0,0,,,,,,,2015-09-30,0,0
2015,9,7,1,AA,1763,N920US,SMF,CLT,2250,2248.0,-2.0,14.0,2302.0,284.0,279.0,259.0,2244,621.0,6.0,634,627.0,-7.0,0,0,,,,,,,2015-09-07,0,0
2015,9,10,4,AA,1363,N015AA,JAC,DFW,1354,1353.0,-1.0,8.0,1401.0,172.0,165.0,134.0,1047,1715.0,23.0,1746,1738.0,-8.0,0,0,,,,,,,2015-09-10,0,0
2015,10,8,4,WN,3064,N931WN,13232,13198,1550,1547.0,-3.0,9.0,1556.0,85.0,80.0,65.0,405,1701.0,6.0,1715,1707.0,-8.0,0,0,,,,,,,2015-10-08,0,0
2015,10,11,7,AS,30,N464AS,14057,10721,750,748.0,-2.0,7.0,755.0,324.0,283.0,272.0,2537,1527.0,4.0,1614,1531.0,-43.0,0,0,,,,,,,2015-10-11,0,0
2015,9,14,1,EV,2679,N877AS,DFW,LEX,2030,2028.0,-2.0,16.0,2044.0,135.0,132.0,112.0,785,2336.0,4.0,2345,2340.0,-5.0,0,0,,,,,,,2015-09-14,0,0
2015,10,1,4,DL,241,N801DZ,10397,14771,1925,1944.0,19.0,21.0,2005.0,317.0,311.0,282.0,2139,2147.0,8.0,2142,2155.0,13.0,0,0,,,,,,,2015-10-01,1,0
2015,9,6,7,WN,3402,N7703A,STL,OKC,2110,2107.0,-3.0,12.0,2119.0,85.0,81.0,65.0,462,2224.0,4.0,2235,2228.0,-7.0,0,0,,,,,,,2015-09-06,0,0
2015,10,6,2,WN,1998,N373SW,14771,14679,915,914.0,-1.0,16.0,930.0,90.0,82.0,62.0,447,1032.0,4.0,1045,1036.0,-9.0,0,0,,,,,,,2015-10-06,0,0
2015,9,22,2,F9,1479,N912FR,ATL,LAX,1750,1807.0,17.0,12.0,1819.0,300.0,277.0,259.0,1947,1938.0,6.0,1950,1944.0,-6.0,0,0,,,,,,,2015-09-22,1,0
2015,9,4,5,EV,4159,N12201,LGA,CLE,1101,1136.0,35.0,40.0,1216.0,110.0,107.0,61.0,419,1317.0,6.0,1251,1323.0,32.0,0,0,,0.0,0.0,0.0,32.0,0.0,2015-09-04,1,1
2015,9,14,1,AA,1242,N4XRAA,DEN,DFW,1539,1531.0,-8.0,17.0,1548.0,123.0,109.0,87.0,641,1815.0,5.0,1842,1820.0,-22.0,0,0,,,,,,,2015-09-14,0,0
2015,9,15,2,AS,559,N318AS,LAX,PDX,1745,1738.0,-7.0,20.0,1758.0,140.0,135.0,110.0,834,1948.0,5.0,2005,1953.0,-12.0,0,0,,,,,,,2015-09-15,0,0
2015,9,3,4,WN,137,N254WN,DEN,PHX,1140,1139.0,-1.0,20.0,1159.0,110.0,113.0,89.0,602,1228.0,4.0,1230,1232.0,2.0,0,0,,,,,,,2015-09-03,0,0
2015,9,30,3,WN,1,N567WN,HOU,SAN,840,838.0,-2.0,9.0,847.0,205.0,182.0,170.0,1313,937.0,3.0,1005,940.0,-25.0,0,0,,,,,,,2015-09-30,0,0
2015,10,8,4,UA,1251,N54241,13930,12264,1055,1051.0,-4.0,21.0,1112.0,111.0,105.0,76.0,588,1328.0,8.0,1346,1336.0,-10.0,0,0,,,,,,,2015-10-08,0,0
2015,9,12,6,WN,1205,N422WN,LAS,SEA,1335,1424.0,49.0,21.0,1445.0,155.0,149.0,122.0,867,1647.0,6.0,1610,1653.0,43.0,0,0,,0.0,0.0,43.0,0.0,0.0,2015-09-12,1,1
2015,10,9,5,OO,2920,N955SW,10990,13930,515,530.0,15.0,15.0,545.0,122.0,134.0,106.0,566,631.0,13.0,617,644.0,27.0,0,0,,12.0,0.0,15.0,0.0,0.0,2015-10-09,0,1
2015,9,3,4,EV,4915,N398CA,RST,ATL,1446,1443.0,-3.0,7.0,1450.0,133.0,120.0,108.0,831,1738.0,5.0,1759,1743.0,-16.0,0,0,,,,,,,2015-09-03,0,0
2015,9,22,2,WN,291,N717SA,DAL,BNA,1240,1238.0,-2.0,8.0,1246.0,105.0,97.0,85.0,623,1411.0,4.0,1425,1415.0,-10.0,0,0,,,,,,,2015-09-22,0,0
2015,10,2,5,UA,1851,N13248,13930,14576,2056,2320.0,144.0,13.0,2333.0,99.0,87.0,70.0,528,143.0,4.0,2335,147.0,132.0,0,0,,0.0,0.0,8.0,124.0,0.0,2015-10-02,1,1
2015,9,26,6,MQ,3108,N657MQ,LFT,DFW,1755,1745.0,-10.0,10.0,1755.0,95.0,73.0,53.0,351,1848.0,10.0,1930,1858.0,-32.0,0,0,,,,,,,2015-09-26,0,0
2015,10,11,7,AA,1719,N828AW,10721,14100,700,657.0,-3.0,10.0,707.0,97.0,75.0,62.0,280,809.0,3.0,837,812.0,-25.0,0,0,,,,,,,2015-10-11,0,0
2015,9,12,6,NK,562,N510NK,LAS,DEN,816,815.0,-1.0,11.0,826.0,106.0,109.0,89.0,628,1055.0,9.0,1102,1104.0,2.0,0,0,,,,,,,2015-09-12,0,0
2015,9,21,1,UA,1187,N76508,IAD,BOS,1230,1229.0,-1.0,16.0,1245.0,93.0,84.0,62.0,413,1347.0,6.0,1403,1353.0,-10.0,0,0,,,,,,,2015-09-21,0,0
2015,10,4,7,AA,1769,N112US,11057,13198,1945,2006.0,21.0,28.0,2034.0,144.0,148.0,110.0,808,2124.0,10.0,2109,2134.0,25.0,0,0,,4.0,0.0,3.0,18.0,0.0,2015-10-04,1,1
2015,9,27,7,HA,258,N475HA,HNL,KOA,1209,1203.0,-6.0,11.0,1214.0,48.0,41.0,26.0,163,1240.0,4.0,1257,1244.0,-13.0,0,0,,,,,,,2015-09-27,0,0
2015,9,8,2,OO,6466,N117SY,LAX,SLC,931,947.0,16.0,11.0,958.0,119.0,106.0,86.0,590,1224.0,9.0,1230,1233.0,3.0,0,0,,,,,,,2015-09-08,1,0
2015,9,13,7,OO,5173,N934SW,DEN,BIS,1946,1951.0,5.0,26.0,2017.0,97.0,104.0,71.0,516,2228.0,7.0,2223,2235.0,12.0,0,0,,,,,,,2015-09-13,0,0
2015,9,11,5,EV,5028,N147PQ,LEX,ATL,1131,1127.0,-4.0,15.0,1142.0,83.0,79.0,56.0,304,1238.0,8.0,1254,1246.0,-8.0,0,0,,,,,,,2015-09-11,0,0
2015,9,5,6,AA,1730,N963UW,LGA,CLT,845,838.0,-7.0,15.0,853.0,123.0,111.0,92.0,544,1025.0,4.0,1048,1029.0,-19.0,0,0,,,,,,,2015-09-05,0,0
2015,9,7,1,AA,2334,N4WLAA,ORD,DFW,1205,1201.0,-4.0,8.0,1209.0,158.0,120.0,104.0,802,1353.0,8.0,1443,1401.0,-42.0,0,0,,,,,,,2015-09-07,0,0
2015,10,10,6,DL,2169,N661DN,13204,10397,1320,1322.0,2.0,18.0,1340.0,92.0,104.0,76.0,404,1456.0,10.0,1452,1506.0,14.0,0,0,,,,,,,2015-10-10,0,0
2015,9,20,7,MQ,3589,N539MQ,BNA,LGA,755,749.0,-6.0,13.0,802.0,130.0,120.0,96.0,764,1038.0,11.0,1105,1049.0,-16.0,0,0,,,,,,,2015-09-20,0,0
2015,9,7,1,WN,513,N298WN,BNA,MDW,900,855.0,-5.0,6.0,901.0,85.0,78.0,67.0,395,1008.0,5.0,1025,1013.0,-12.0,0,0,,,,,,,2015-09-07,0,0
2015,9,7,1,DL,1085,N936DN,LGA,ATL,900,855.0,-5.0,22.0,917.0,160.0,140.0,110.0,762,1107.0,8.0,1140,1115.0,-25.0,0,0,,,,,,,2015-09-07,0,0
2015,9,3,4,WN,963,N224WN,DEN,PDX,1440,1438.0,-2.0,12.0,1450.0,165.0,144.0,129.0,991,1559.0,3.0,1625,1602.0,-23.0,0,0,,,,,,,2015-09-03,0,0
2015,9,15,2,DL,1195,N936DL,IAD,ATL,1730,1724.0,-6.0,24.0,1748.0,127.0,111.0,79.0,534,1907.0,8.0,1937,1915.0,-22.0,0,0,,,,,,,2015-09-15,0,0
2015,9,22,2,AS,749,N579AS,ATL,SEA,700,655.0,-5.0,10.0,705.0,315.0,318.0,296.0,2182,901.0,12.0,915,913.0,-2.0,0,0,,,,,,,2015-09-22,0,0
2015,9,16,3,B6,1347,N507JB,DCA,SJU,819,813.0,-6.0,12.0,825.0,222.0,209.0,193.0,1554,1138.0,4.0,1201,1142.0,-19.0,0,0,,,,,,,2015-09-16,0,0
2015,9,25,5,MQ,3297,N831MQ,ORD,HPN,1509,1505.0,-4.0,19.0,1524.0,136.0,124.0,100.0,738,1804.0,5.0,1825,1809.0,-16.0,0,0,,,,,,,2015-09-25,0,0
2015,9,5,6,WN,5328,N493WN,MDW,BWI,1035,1042.0,7.0,44.0,1126.0,105.0,144.0,95.0,611,1401.0,5.0,1320,1406.0,46.0,0,0,,39.0,0.0,0.0,7.0,0.0,2015-09-05,0,1
2015,10,3,6,DL,1352,N949AT,12191,10397,1443,1440.0,-3.0,10.0,1450.0,122.0,109.0,91.0,696,1721.0,8.0,1745,1729.0,-16.0,0,0,,,,,,,2015-10-03,0,0
2015,10,7,3,DL,2270,N676DL,10721,10397,1915,1916.0,1.0,21.0,1937.0,171.0,157.0,128.0,946,2145.0,8.0,2206,2153.0,-13.0,0,0,,,,,,,2015-10-07,0,0
2015,9,14,1,AA,1752,N556UW,PHL,SJU,1805,1809.0,4.0,28.0,1837.0,273.0,255.0,221.0,1576,2218.0,6.0,2238,2224.0,-14.0,0,0,,,,,,,2015-09-14,0,0
2015,9,16,3,AA,361,N3EUAA,DFW,DEN,2150,2150.0,0.0,16.0,2206.0,126.0,111.0,90.0,641,2236.0,5.0,2256,2241.0,-15.0,0,0,,,,,,,2015-09-16,0,0
2015,9,23,3,WN,2375,N280WN,BUR,SMF,1210,1205.0,-5.0,13.0,1218.0,75.0,78.0,58.0,358,1316.0,7.0,1325,1323.0,-2.0,0,0,,,,,,,2015-09-23,0,0
2015,9,11,5,OO,6367,N961SW,LEX,ORD,1634,1642.0,8.0,17.0,1659.0,88.0,86.0,58.0,323,1657.0,11.0,1702,1708.0,6.0,0,0,,,,,,,2015-09-11,0,0
2015,9,16,3,DL,2200,N328NW,PSC,MSP,715,715.0,0.0,11.0,726.0,172.0,170.0,153.0,1254,1159.0,6.0,1207,1205.0,-2.0,0,0,,,,,,,2015-09-16,0,0
2015,9,30,3,DL,1112,N618DL,PHX,SLC,1320,1314.0,-6.0,15.0,1329.0,94.0,94.0,71.0,507,1540.0,8.0,1554,1548.0,-6.0,0,0,,,,,,,2015-09-30,0,0
2015,9,16,3,EV,2662,N909EV,DFW,TXK,2200,2147.0,-13.0,18.0,2205.0,56.0,55.0,32.0,181,2237.0,5.0,2256,2242.0,-14.0,0,0,,,,,,,2015-09-16,0,0
2015,8,31,1,DL,1895,N949DN,ATL,PHL,954,951.0,-3.0,15.0,1006.0,131.0,110.0,89.0,666,1135.0,6.0,1205,1141.0,-24.0,0,0,,,,,,,2015-08-31,0,0
2015,9,6,7,AA,1054,N585AA,DFW,IAH,855,850.0,-5.0,15.0,905.0,73.0,61.0,39.0,224,944.0,7.0,1008,951.0,-17.0,0,0,,,,,,,2015-09-06,0,0
2015,9,16,3,WN,3097,N7734H,MDW,HOU,645,643.0,-2.0,19.0,702.0,155.0,145.0,120.0,937,902.0,6.0,920,908.0,-12.0,0,0,,,,,,,2015-09-16,0,0
2015,9,4,5,WN,1932,N224WN,STL,LAX,1310,1305.0,-5.0,11.0,1316.0,240.0,245.0,223.0,1592,1459.0,11.0,1510,1510.0,0.0,0,0,,,,,,,2015-09-04,0,0
2015,9,21,1,AA,1056,N3DBAA,LAX,AUS,1850,1843.0,-7.0,26.0,1909.0,177.0,187.0,152.0,1242,2341.0,9.0,2347,2350.0,3.0,0,0,,,,,,,2015-09-21,0,0
2015,9,25,5,AA,1078,N3FCAA,EWR,DFW,1120,1114.0,-6.0,11.0,1125.0,233.0,197.0,179.0,1372,1324.0,7.0,1413,1331.0,-42.0,0,0,,,,,,,2015-09-25,0,0
2015,10,8,4,UA,1723,N76523,14057,14771,1326,1349.0,23.0,10.0,1359.0,108.0,104.0,83.0,550,1522.0,11.0,1514,1533.0,19.0,0,0,,0.0,0.0,3.0,16.0,0.0,2015-10-08,1,1
2015,9,12,6,OO,6351,N975SW,PHX,DEN,1323,1322.0,-1.0,10.0,1332.0,111.0,99.0,85.0,602,1557.0,4.0,1614,1601.0,-13.0,0,0,,,,,,,2015-09-12,0,0
2015,9,12,6,B6,299,N597JB,LGA,MCO,1759,1758.0,-1.0,34.0,1832.0,170.0,206.0,166.0,950,2118.0,6.0,2049,2124.0,35.0,0,0,,35.0,0.0,0.0,0.0,0.0,2015-09-12,0,1
2015,9,17,4,DL,2385,N322US,MSY,DTW,1730,1720.0,-10.0,14.0,1734.0,154.0,149.0,128.0,926,2042.0,7.0,2104,2049.0,-15.0,0,0,,,,,,,2015-09-17,0,0
2015,9,10,4,NK,913,N504NK,DTW,MCI,1615,1611.0,-4.0,9.0,1620.0,123.0,114.0,97.0,629,1657.0,8.0,1718,1705.0,-13.0,0,0,,,,,,,2015-09-10,0,0
2015,9,17,4,DL,21,N913DN,DTW,FLL,1958,1957.0,-1.0,24.0,2021.0,179.0,176.0,148.0,1127,2249.0,4.0,2257,2253.0,-4.0,0,0,,,,,,,2015-09-17,0,0
2015,9,2,3,AA,1341,N3FNAA,MIA,SJU,659,649.0,-10.0,16.0,705.0,158.0,154.0,132.0,1045,917.0,6.0,937,923.0,-14.0,0,0,,,,,,,2015-09-02,0,0
2015,8,31,1,AS,798,N516AS,SAN,BOS,845,838.0,-7.0,17.0,855.0,343.0,341.0,318.0,2588,1713.0,6.0,1728,1719.0,-9.0,0,0,,,,,,,2015-08-31,0,0
2015,10,4,7,UA,1104,N69885,11292,12266,825,820.0,-5.0,14.0,834.0,143.0,140.0,120.0,862,1134.0,6.0,1148,1140.0,-8.0,0,0,,,,,,,2015-10-04,0,0
2015,9,1,2,EV,3817,N11535,SGF,ORD,1125,1133.0,8.0,14.0,1147.0,96.0,96.0,72.0,438,1259.0,10.0,1301,1309.0,8.0,0,0,,,,,,,2015-09-01,0,0
