YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,flight_arrive_delayed,Delay_Total,flight_total_delay,AIR_SYSTEM_DELAY_pct,SECURITY_DELAY_pct,AIRLINE_DELAY_pct,LATE_AIRCRAFT_DELAY_pct,WEATHER_DELAY_pct
2015,11,21,6,WN,788,N729SW,PHX,LAS,1510,1603.0,53.0,8.0,1611.0,65.0,55.0,41.0,255,1552.0,6.0,1515,1558.0,43.0,0,0,,0.0,0.0,43.0,0.0,0.0,2015-11-21,1,1,43.0,1,0.0,0.0,100.0,0.0,0.0
2015,12,2,3,DL,1609,N315US,MSP,DEN,1425,1427.0,2.0,12.0,1439.0,130.0,105.0,88.0,680,1507.0,5.0,1535,1512.0,-23.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,30,3,UA,1197,N78506,ANC,SFO,1618,1615.0,-3.0,15.0,1630.0,276.0,280.0,260.0,2018,2150.0,5.0,2154,2155.0,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-30,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,11,5,WN,1093,N701GS,SAN,SJC,1005,959.0,-6.0,9.0,1008.0,85.0,78.0,66.0,417,1114.0,3.0,1130,1117.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,17,4,WN,453,N356SW,SFO,LAS,2025,2136.0,71.0,9.0,2145.0,85.0,78.0,62.0,414,2247.0,7.0,2150,2254.0,64.0,0,0,,0.0,0.0,0.0,64.0,0.0,2015-12-17,1,1,64.0,1,0.0,0.0,0.0,100.0,0.0
2015,11,29,7,AA,2234,N470AA,MCI,ORD,1725,1718.0,-7.0,36.0,1754.0,96.0,129.0,80.0,403,1914.0,13.0,1901,1927.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0,2015-11-29,0,1,26.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,28,1,OO,6292,N958SW,DEN,SBA,1115,1115.0,0.0,16.0,1131.0,164.0,154.0,134.0,916,1245.0,4.0,1259,1249.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,23,3,WN,1814,N248WN,OAK,LAX,1040,1042.0,2.0,9.0,1051.0,75.0,66.0,52.0,337,1143.0,5.0,1155,1148.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,UA,224,N465UA,ATL,EWR,600,555.0,-5.0,15.0,610.0,130.0,123.0,99.0,746,749.0,9.0,810,758.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,27,5,AA,1029,N3CEAA,LAS,ORD,1205,1215.0,10.0,19.0,1234.0,230.0,203.0,164.0,1514,1718.0,20.0,1755,1738.0,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,5,6,WN,2889,N963WN,FLL,TPA,1050,1049.0,-1.0,13.0,1102.0,65.0,57.0,39.0,197,1141.0,5.0,1155,1146.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,21,6,AS,15,N402AS,BOS,SEA,1845,1907.0,22.0,11.0,1918.0,395.0,337.0,323.0,2496,2141.0,3.0,2220,2144.0,-36.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-21,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,14,1,WN,4178,N726SW,PHX,SAN,2045,2048.0,3.0,13.0,2101.0,70.0,70.0,53.0,304,2054.0,4.0,2055,2058.0,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-14,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,18,5,AA,539,N179UW,PHL,TPA,1000,1003.0,3.0,34.0,1037.0,179.0,190.0,153.0,920,1310.0,3.0,1259,1313.0,14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-18,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,22,2,F9,901,N938FR,TTN,ATL,1440,1433.0,-7.0,9.0,1442.0,145.0,145.0,121.0,701,1643.0,15.0,1705,1658.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,28,6,DL,2109,N67171,ATL,SNA,1002,954.0,-8.0,24.0,1018.0,291.0,301.0,271.0,1919,1149.0,6.0,1153,1155.0,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,21,1,HA,21,N383HA,SEA,HNL,835,831.0,-4.0,18.0,849.0,380.0,336.0,314.0,2677,1203.0,4.0,1255,1207.0,-48.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,18,5,EV,6008,N16183,FAR,ORD,1449,1650.0,121.0,12.0,1702.0,117.0,125.0,79.0,557,1821.0,34.0,1646,1855.0,129.0,0,0,,115.0,0.0,8.0,6.0,0.0,2015-12-18,1,1,129.0,1,89.15,0.0,6.2,4.65,0.0
2015,11,28,6,OO,5331,N913SW,ORD,FWA,1551,1548.0,-3.0,13.0,1601.0,60.0,56.0,34.0,157,1735.0,9.0,1751,1744.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,10,4,DL,1103,N331NW,MSP,FLL,1010,1018.0,8.0,10.0,1028.0,218.0,199.0,186.0,1487,1434.0,3.0,1448,1437.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,13,7,EV,4494,N12530,AMA,IAH,755,801.0,6.0,61.0,902.0,103.0,172.0,94.0,517,1036.0,17.0,938,1053.0,75.0,0,0,,69.0,0.0,6.0,0.0,0.0,2015-12-13,0,1,75.0,1,92.0,0.0,8.0,0.0,0.0
2015,12,30,3,DL,2497,N924AT,LFT,ATL,600,729.0,89.0,17.0,746.0,98.0,106.0,80.0,503,1006.0,9.0,838,1015.0,97.0,0,0,,97.0,0.0,0.0,0.0,0.0,2015-12-30,1,1,97.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,14,1,B6,307,N351JB,PWM,JFK,1500,1833.0,213.0,15.0,1848.0,79.0,89.0,65.0,273,1953.0,9.0,1619,2002.0,223.0,0,0,,223.0,0.0,0.0,0.0,0.0,2015-12-14,1,1,223.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,23,3,DL,1595,N833DN,SJU,ATL,1655,1701.0,6.0,13.0,1714.0,249.0,251.0,225.0,1547,1959.0,13.0,2004,2012.0,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,26,6,DL,799,N998DL,MCO,LGA,2000,2002.0,2.0,13.0,2015.0,159.0,156.0,123.0,950,2218.0,20.0,2239,2238.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,15,2,AA,1209,N3JXAA,SMF,DFW,1335,1430.0,55.0,12.0,1442.0,202.0,183.0,165.0,1431,1927.0,6.0,1857,1933.0,36.0,0,0,,0.0,0.0,36.0,0.0,0.0,2015-12-15,1,1,36.0,1,0.0,0.0,100.0,0.0,0.0
2015,11,23,1,AA,294,N466AA,DFW,ORF,1029,1023.0,-6.0,11.0,1034.0,168.0,165.0,146.0,1212,1400.0,8.0,1417,1408.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,12,6,EV,2765,N633AE,DFW,ACT,1227,1224.0,-3.0,16.0,1240.0,47.0,40.0,22.0,89,1302.0,2.0,1314,1304.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,UA,884,N73283,LAX,ORD,1209,1202.0,-7.0,14.0,1216.0,248.0,221.0,196.0,1744,1732.0,11.0,1817,1743.0,-34.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,16,3,AA,1836,N523UW,PHX,LAS,1125,1120.0,-5.0,20.0,1140.0,76.0,76.0,49.0,255,1129.0,7.0,1141,1136.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,19,6,WN,758,N448WN,ATL,MCO,1845,1904.0,19.0,12.0,1916.0,85.0,81.0,62.0,404,2018.0,7.0,2010,2025.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0,2015-12-19,1,0,15.0,0,0.0,0.0,100.0,0.0,0.0
2015,12,3,4,AA,2622,N3JWAA,JFK,DFW,630,624.0,-6.0,19.0,643.0,252.0,253.0,205.0,1391,908.0,29.0,942,937.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,8,2,WN,2625,N777QC,MDW,MCO,1335,1333.0,-2.0,20.0,1353.0,155.0,156.0,130.0,990,1703.0,6.0,1710,1709.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,3,4,AA,1793,N770UW,BDL,CLT,1910,1904.0,-6.0,12.0,1916.0,133.0,127.0,107.0,644,2103.0,8.0,2123,2111.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,1,2,B6,213,N519JB,JFK,LGB,1436,1447.0,11.0,13.0,1500.0,375.0,327.0,308.0,2465,1708.0,6.0,1751,1714.0,-37.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,11,5,NK,943,N660NK,ACY,RSW,620,613.0,-7.0,11.0,624.0,163.0,151.0,136.0,982,840.0,4.0,903,844.0,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,13,7,EV,4233,N27200,BTV,EWR,1016,1006.0,-10.0,13.0,1019.0,81.0,77.0,52.0,266,1111.0,12.0,1137,1123.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-13,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,27,7,AA,595,N757UW,PHX,DCA,945,1025.0,40.0,13.0,1038.0,251.0,273.0,234.0,1979,1632.0,26.0,1556,1658.0,62.0,0,0,,22.0,0.0,40.0,0.0,0.0,2015-12-27,1,1,62.0,1,35.48,0.0,64.52,0.0,0.0
2015,12,19,6,WN,4044,N779SW,MCO,MDW,820,823.0,3.0,11.0,834.0,170.0,165.0,147.0,990,1001.0,7.0,1010,1008.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,19,6,DL,2233,N554NW,MCI,ATL,815,813.0,-2.0,11.0,824.0,124.0,101.0,84.0,692,1048.0,6.0,1119,1054.0,-25.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,17,4,DL,2218,N538US,MSP,LAX,709,821.0,72.0,12.0,833.0,246.0,227.0,188.0,1535,941.0,27.0,915,1008.0,53.0,0,0,,0.0,0.0,53.0,0.0,0.0,2015-12-17,1,1,53.0,1,0.0,0.0,100.0,0.0,0.0
2015,12,15,2,OO,4636,N8982A,DAY,DTW,1015,1009.0,-6.0,15.0,1024.0,69.0,64.0,45.0,166,1109.0,4.0,1124,1113.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-15,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,1,2,EV,6079,N21197,ORD,MEM,1921,2137.0,136.0,16.0,2153.0,113.0,118.0,95.0,491,2328.0,7.0,2114,2335.0,141.0,0,0,,5.0,0.0,0.0,136.0,0.0,2015-12-01,1,1,141.0,1,3.55,0.0,0.0,96.45,0.0
2015,12,27,7,UA,647,N423UA,DEN,PIT,2024,2018.0,-6.0,13.0,2031.0,178.0,161.0,144.0,1290,55.0,4.0,122,59.0,-23.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,14,1,OO,4795,N631SK,SEA,PSC,1445,1722.0,157.0,22.0,1744.0,59.0,56.0,30.0,172,1814.0,4.0,1544,1818.0,154.0,0,0,,0.0,0.0,153.0,1.0,0.0,2015-12-14,1,1,154.0,1,0.0,0.0,99.35,0.65,0.0
2015,12,6,7,DL,1451,N335NB,MSY,DTW,745,741.0,-4.0,11.0,752.0,150.0,140.0,120.0,926,1052.0,9.0,1115,1101.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,EV,4452,N16178,GSP,IAH,600,549.0,-11.0,34.0,623.0,163.0,168.0,125.0,837,728.0,9.0,743,737.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,DL,341,N958AT,ATL,BUF,1905,1929.0,24.0,13.0,1942.0,125.0,113.0,97.0,712,2119.0,3.0,2110,2122.0,12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,27,7,OO,4815,N430SW,SLC,FAT,1105,1105.0,0.0,30.0,1135.0,109.0,115.0,81.0,501,1156.0,4.0,1154,1200.0,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,20,7,DL,1432,N914DL,LGA,ATL,1900,1856.0,-4.0,20.0,1916.0,170.0,145.0,117.0,762,2113.0,8.0,2150,2121.0,-29.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,26,4,HA,391,N479HA,ITO,HNL,2044,2031.0,-13.0,8.0,2039.0,51.0,46.0,33.0,216,2112.0,5.0,2135,2117.0,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,21,1,OO,4709,N611SK,SEA,SMF,1259,1303.0,4.0,19.0,1322.0,109.0,99.0,77.0,605,1439.0,3.0,1448,1442.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,30,3,B6,164,N334JB,SRQ,JFK,1443,1547.0,64.0,12.0,1559.0,160.0,147.0,130.0,1041,1809.0,5.0,1723,1814.0,51.0,0,0,,0.0,0.0,21.0,30.0,0.0,2015-12-30,1,1,51.0,1,0.0,0.0,41.18,58.82,0.0
2015,11,28,6,AA,2186,N3GXAA,SJU,DFW,1435,1440.0,5.0,24.0,1504.0,329.0,318.0,282.0,2165,1746.0,12.0,1804,1758.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,28,6,AA,1465,N3AYAA,TPA,MIA,1445,1440.0,-5.0,19.0,1459.0,63.0,70.0,42.0,204,1541.0,9.0,1548,1550.0,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,23,3,WN,121,N483WN,EWR,HOU,1305,1342.0,37.0,23.0,1405.0,250.0,242.0,213.0,1411,1638.0,6.0,1615,1644.0,29.0,0,0,,0.0,0.0,12.0,17.0,0.0,2015-12-23,1,1,29.0,1,0.0,0.0,41.38,58.62,0.0
2015,12,26,6,AA,1410,N3BRAA,LGA,MIA,815,807.0,-8.0,19.0,826.0,205.0,183.0,156.0,1096,1102.0,8.0,1140,1110.0,-30.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,30,1,NK,478,N612NK,FLL,ORD,748,741.0,-7.0,11.0,752.0,199.0,186.0,161.0,1182,933.0,14.0,1007,947.0,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-30,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,26,4,B6,2323,N197JB,DCA,MCO,1959,1954.0,-5.0,12.0,2006.0,139.0,116.0,99.0,759,2145.0,5.0,2218,2150.0,-28.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,27,5,OO,5342,N709BR,SFO,ONT,800,757.0,-3.0,17.0,814.0,87.0,80.0,59.0,363,913.0,4.0,927,917.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,24,4,VX,490,N845VA,LAX,LAS,1935,1932.0,-3.0,8.0,1940.0,65.0,52.0,39.0,236,2019.0,5.0,2040,2024.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,16,3,UA,455,N822UA,ORD,AUS,1229,1249.0,20.0,16.0,1305.0,175.0,183.0,163.0,977,1548.0,4.0,1524,1552.0,28.0,0,0,,8.0,0.0,20.0,0.0,0.0,2015-12-16,1,1,28.0,1,28.57,0.0,71.43,0.0,0.0
2015,12,22,2,WN,1987,N268WN,DEN,SDF,1820,1844.0,24.0,12.0,1856.0,145.0,151.0,127.0,1024,2303.0,12.0,2245,2315.0,30.0,0,0,,6.0,0.0,22.0,2.0,0.0,2015-12-22,1,1,30.0,1,20.0,0.0,73.33,6.67,0.0
2015,12,24,4,AA,2243,N5EHAA,JFK,MIA,535,532.0,-3.0,19.0,551.0,186.0,178.0,154.0,1089,825.0,5.0,841,830.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,25,5,F9,918,N938FR,MCO,TTN,935,933.0,-2.0,19.0,952.0,144.0,147.0,121.0,896,1153.0,7.0,1159,1200.0,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,13,7,AA,1599,N3EMAA,SNA,DFW,1603,1602.0,-1.0,10.0,1612.0,172.0,146.0,131.0,1205,2023.0,5.0,2055,2028.0,-27.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-13,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,31,4,DL,2203,N822DN,ATL,LAS,815,815.0,0.0,23.0,838.0,275.0,272.0,244.0,1747,942.0,5.0,950,947.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-31,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,15,2,F9,1215,N702FR,PHL,MCO,2000,1954.0,-6.0,15.0,2009.0,170.0,137.0,115.0,861,2204.0,7.0,2250,2211.0,-39.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-15,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,11,5,OO,5709,N983SW,DEN,DRO,830,823.0,-7.0,19.0,842.0,72.0,73.0,51.0,250,933.0,3.0,942,936.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,DL,2042,N920DL,EWR,ATL,1645,1647.0,2.0,11.0,1658.0,160.0,122.0,105.0,746,1843.0,6.0,1925,1849.0,-36.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,20,5,WN,353,N7724A,EWR,PHX,1255,1249.0,-6.0,12.0,1301.0,340.0,342.0,323.0,2133,1624.0,7.0,1635,1631.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,B6,192,N794JB,TPA,BOS,630,620.0,-10.0,15.0,635.0,171.0,175.0,153.0,1185,908.0,7.0,921,915.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,10,4,AA,1908,N157UW,CLT,ORD,1750,1747.0,-3.0,15.0,1802.0,131.0,114.0,90.0,599,1832.0,9.0,1901,1841.0,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,21,1,AA,521,N523UW,CLT,DEN,1155,1152.0,-3.0,24.0,1216.0,234.0,227.0,197.0,1337,1333.0,6.0,1349,1339.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,14,1,AA,1006,N867AA,BOS,MIA,1335,1334.0,-1.0,32.0,1406.0,218.0,217.0,175.0,1258,1701.0,10.0,1713,1711.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-14,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,28,1,AA,1910,N181UW,CLT,LGA,1005,1017.0,12.0,11.0,1028.0,116.0,90.0,74.0,544,1142.0,5.0,1201,1147.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,24,2,AA,2558,N541AA,ORD,IAH,729,756.0,27.0,10.0,806.0,170.0,141.0,128.0,925,1014.0,3.0,1019,1017.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-24,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,31,4,NK,710,N660NK,FLL,LGA,2011,2015.0,4.0,11.0,2026.0,168.0,149.0,135.0,1076,2241.0,3.0,2259,2244.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-31,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,14,1,AA,1145,N3LXAA,SFO,ORD,1104,1102.0,-2.0,17.0,1119.0,275.0,256.0,222.0,1846,1701.0,17.0,1739,1718.0,-21.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-14,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,5,6,F9,1271,N203FR,ORD,LAX,2100,2053.0,-7.0,13.0,2106.0,280.0,239.0,218.0,1744,2244.0,8.0,2340,2252.0,-48.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,27,7,AA,1895,N959UW,PHL,RSW,800,754.0,-6.0,23.0,817.0,183.0,169.0,142.0,993,1039.0,4.0,1103,1043.0,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,20,5,UA,1937,N57855,EWR,LAS,809,807.0,-2.0,17.0,824.0,335.0,329.0,305.0,2227,1029.0,7.0,1044,1036.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,31,4,B6,161,N597JB,JFK,SMF,2055,2112.0,17.0,17.0,2129.0,388.0,364.0,343.0,2521,12.0,4.0,23,16.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-31,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,8,2,OO,6283,N903SW,DEN,GJT,1510,1502.0,-8.0,24.0,1526.0,63.0,67.0,40.0,212,1606.0,3.0,1613,1609.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,28,6,DL,2424,N750AT,SEA,DTW,925,921.0,-4.0,9.0,930.0,250.0,252.0,234.0,1927,1624.0,9.0,1635,1633.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,10,4,F9,1412,N924FR,STL,MCO,715,659.0,-16.0,22.0,721.0,150.0,144.0,115.0,882,1016.0,7.0,1045,1023.0,-22.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,16,3,AS,335,N551AS,SJC,SEA,1550,1546.0,-4.0,7.0,1553.0,124.0,125.0,109.0,697,1742.0,9.0,1754,1751.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,30,1,AA,2403,N027AA,LAX,STL,1520,1602.0,42.0,18.0,1620.0,218.0,188.0,167.0,1592,2107.0,3.0,2058,2110.0,12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-30,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,12,6,UA,1818,N69824,FLL,CLE,1058,1053.0,-5.0,12.0,1105.0,171.0,155.0,138.0,1062,1323.0,5.0,1349,1328.0,-21.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,29,2,WN,1540,N929WN,LAS,STL,1705,1808.0,63.0,8.0,1816.0,185.0,169.0,153.0,1371,2249.0,8.0,2210,2257.0,47.0,0,0,,0.0,0.0,47.0,0.0,0.0,2015-12-29,1,1,47.0,1,0.0,0.0,100.0,0.0,0.0
2015,12,26,6,EV,5222,N873AS,BTR,ATL,900,853.0,-7.0,27.0,920.0,87.0,99.0,63.0,448,1123.0,9.0,1127,1132.0,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,1,2,DL,806,N966AT,LAX,LAS,1110,1124.0,14.0,20.0,1144.0,72.0,71.0,41.0,236,1225.0,10.0,1222,1235.0,13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
